,City,Title,Company,Location,Summary,Salary,URL
98,Chicago,FY18/19 Student Special Services Advocate,Chicago Public Schools,"Chicago, IL","Good oral and written communication skills, thorough skill in evaluating and meeting the social service needs of at-risk young adults and school-aged parents,...",,http://indeed.com/rc/clk?jk=ec49259555a6233b&fccid=1faa299cbcd35ef2&vjs=3
99,Chicago,Front Desk Agent,Trump International Hotels,"Chicago, IL",This position reports to the Front Office Manager and the primary responsibilities include but are not limited to providing a warm and memorable welcome and...,,http://indeed.com/rc/clk?jk=21455d43a22e8898&fccid=101b24ce9ea6fc42&vjs=3
100,Austin,WHOLE FOODS HIRING DAY - 6th & Lamar (Downtown Austin) - September 13th,Whole Foods Market,"Austin, TX 78703","Completion of certain milestones such as obtaining an advanced degree or certification, time in current position, or developing skills to perform at the higher...",,http://indeed.com/rc/clk?jk=7b206b32a935713b&fccid=ea10be8bb95dc939&vjs=3
101,Austin,Customer Service Call Center Representative – Work From Home Option,Progressive,"Austin, TX",Inbound Sales Reps to take inbound calls from customers interested in buying insurance - NO COLD CALLING! You’ll have the support of a collaborative team and...,,http://indeed.com/rc/clk?jk=aaad0d501c582776&fccid=082e59b71e3e4fe2&vjs=3
102,Austin,Elementary Receptionist,Leander Independent School District,"Leander, TX","To respond to incoming calls and receive and greet students, parents and visitors in a way that optimizes efficiency and minimizes disruption of the educational...",,http://indeed.com/rc/clk?jk=ae836a268d4c3266&fccid=c581392c446a3656&vjs=3
103,Austin,Front Desk - Family (North Austin),Lone Star Circle of Care,"Austin, TX","But not limited to, greeting patients, scheduling and confirming patient appointments using a multi-line phone, performing data entry into the NextGen software...",,http://indeed.com/rc/clk?jk=72e6c96e8596d7fc&fccid=d73bdc26f000b8d4&vjs=3
104,Austin,Help Wanted,Austin Community College: South Austin Campus,"Austin, TX","Now hiring at 1820 W Stassney Ln,...",,http://indeed.com/rc/clk?jk=b51e7490fc14fa8b&fccid=6e1089c5fbcb90ef&vjs=3
105,Austin,Front Desk Agent- NEW HIRE BONUS,Hampton Inn & Suites Austin-Downtown/Convention Ce...,"Austin, TX","Enjoy solving problems, be comfortable using a computer to check guests in and out, and handle cash and credit card transactions accurately and confidently....",,http://indeed.com/rc/clk?jk=d4e07256c246c135&fccid=640d24a536f42c56&vjs=3
106,Austin,"DISTRICT MANAGER - AUSTIN, TEXAS - $73K + $12K FIRST YEAR BONUS",Public Storage,"Austin, TX","Develop and implement strategies to capitalize on opportunities in your district. As a District Manager, you’re passionate about driving sales and providing...",,http://indeed.com/rc/clk?jk=bd588c6e11f4bead&fccid=212b3e869c8a74cb&vjs=3
107,Austin,Administrative Assistant,"City of Round Rock, TX","Round Rock, TX",Layout and Design of department documents (reports and presentations) using Adobe Design Software and Microsoft Office products....,,http://indeed.com/rc/clk?jk=8ea72c0449563b4b&fccid=a4864ed90bda77a6&vjs=3
108,Austin,CRIME SCENE EVIDENCE TECHNICIAN,The City of Cedar Park,"Cedar Park, TX","Valid Texas Driver's License, with acceptable driving record. International Association of Property and Evidence (I.A.P.E) certification and/or active...",,http://indeed.com/rc/clk?jk=4813545f159c62ac&fccid=06ceeb248d4a40a3&vjs=3
109,Austin,Human Resource Assistant III - Customer Service Specialist,University of Texas at Austin,"Austin, TX","The University of Texas at Austin, as an equal opportunity/affirmative action employer, complies with all applicable federal and state laws regarding...",,http://indeed.com/rc/clk?jk=84d6c9b300bb19af&fccid=f7282ad3490137c7&vjs=3
110,Austin,Fraud Prevention Specialist (English),Apple,"Austin, TX","Bachelor’s degree preferred, or equivalent experience. We enhance the overall customer purchasing experience by efficiently and correctly analyzing orders to...",,http://indeed.com/rc/clk?jk=fc4021e141e37baf&fccid=c1099851e9794854&vjs=3
111,Austin,WHOLE FOODS HIRING DAY - Domain - September 13th,Whole Foods Market,"Austin, TX 78758 (North Austin area)","Completion of certain milestones such as obtaining an advanced degree or certification, time in current position, or developing skills to perform at the higher...",,http://indeed.com/rc/clk?jk=989e209d9171ef99&fccid=ea10be8bb95dc939&vjs=3
112,Austin,Management Consultant,"USC Consulting Group, LLC","Austin, TX",Applicants do not need to live in any particular city to apply. The position is remote. Position would require travel to clients....,,http://indeed.com/rc/clk?jk=4dde4d78f3ae85bb&fccid=2bfe0efdabafe3e6&vjs=3
113,Austin,Administrative Associate,University of Texas at Austin,"Austin, TX","Experience developing written content for the Web including social media, drafting correspondence, and editing documents....",,http://indeed.com/rc/clk?jk=e6ab7fabc5ebb277&fccid=f7282ad3490137c7&vjs=3
114,Austin,Bookseller - Part-Time,Barnes & Noble,"Austin, TX","Greet and establish rapport with customers, engaging them in conversations about all our products and services....",,http://indeed.com/rc/clk?jk=4dfc4a69c62c47b7&fccid=611ff94c5aca0534&vjs=3
115,Austin,People Consultant,Google,"Austin, TX","Whether recruiting the next great Googler, refining our core programs, developing talent or simply looking for ways to inject some more fun into the lives of...",,http://indeed.com/rc/clk?jk=c270ae9105e03a38&fccid=a5b4499d9e91a5c6&vjs=3
116,Austin,Receptionist,US Foods,"Austin, TX",Answer incoming company phone calls on a multi-line telephone system in a professional manner and redirect calls accurately....,,http://indeed.com/rc/clk?jk=7023061051a9b8d7&fccid=ed01b5fdd54d798c&vjs=3
117,Austin,Contracts Associate,Facebook,"Austin, TX","Experience working with various tools including MS Office, Oracle, and contract management tools. Responsible for entering contracts into Facebook’s contract...",,http://indeed.com/rc/clk?jk=a326081b2a5f85e8&fccid=1639254ea84748b5&vjs=3
118,Austin,Help Wanted,Smith Protective Services,"Austin, TX","Now hiring at 2007 Kramer Lane #100,...",,http://indeed.com/rc/clk?jk=dc5db195f10ee4d4&fccid=f8292f6c80899ba4&vjs=3
119,Austin,Payment Specialist,Apple,"Austin, TX","Cash orders, SAP credit card authorizations & billing, & logistic processes. Serves as a point of contact between customers, credit card issuing banks, Apple...",,http://indeed.com/rc/clk?jk=05cd2d9b49a9618a&fccid=c1099851e9794854&vjs=3
120,Austin,"Background Investigator Level I-Austin, TX",CACI,"Austin, TX 78759 (Arboretum area)","Conduct comprehensive interviews with subjects, employers, associates, references, and other knowledgeable individuals and review appropriate records to...",,http://indeed.com/rc/clk?jk=aca91b148cb7f432&fccid=290a4498a64fc044&vjs=3
121,Austin,Help Wanted,College of Liberal Arts,"Austin, TX","Now hiring at 116 Inner Campus Drive, Austin",,http://indeed.com/rc/clk?jk=1b93b8124782d918&fccid=866cd4a4ed308047&vjs=3
122,Austin,Administrative Assistant,Dept of Family & Protectve Svc,"Round Rock, TX","The Texas Department of Family and Protective Services (DFPS) is responsible for protecting the unprotected — children, elderly, and people with disabilities...",,http://indeed.com/rc/clk?jk=8749dd1eae626175&fccid=113517153f849886&vjs=3
123,Austin,Help Wanted,Happy Hearts Bilingual Learning Center,"Austin, TX","Now hiring at 1112 W Slaughter Ln, Austin",,http://indeed.com/rc/clk?jk=ea4f3536aa725249&fccid=e8eb979d4a1bb40e&vjs=3
124,Austin,Fingerprint Technician,City of Austin,"Austin, TX 78702 (Rosewood area)","Processes new APD personnel, juveniles, individuals, and general public, to include background checks, verification and confirmation of criminal history...",,http://indeed.com/rc/clk?jk=c433d4cf05857281&fccid=651f65cb69970e95&vjs=3
125,Austin,Client Service Representative - Work From Home! (Full-time),THRIVE Vet Care,"Austin, TX","On a day-to-day basis, our Customer Service Representatives (CSR) schedule customers via inbound calls or online requests and collaborate with our nationwide...",,http://indeed.com/rc/clk?jk=9bac7bc9d6a6009e&fccid=931367fcb207104b&vjs=3
126,Austin,Administrative Assistant - Business Administrative Assistant,University of Texas at Austin,"Austin, TX","To provide courier, clerical, and Welcome Desk support to Briscoe Center Business Office and assist at special events.",,http://indeed.com/rc/clk?jk=5fa3687253ab604b&fccid=f7282ad3490137c7&vjs=3
127,Austin,Austin 17 - Overnight Stocker - Grocery,HEB,"Austin, TX","Ensures compliance with / execution of established SOPs
- Ensures that all Federal, State, and Company regulations and standards for product food safety and...",,http://indeed.com/rc/clk?jk=e30094f289d19dc1&fccid=c629e32155ebd42c&vjs=3
128,Austin,"Front Desk Associate- $35K/year! (San Marcos, TX)",Brookfield Residential,"Austin, TX",Able to understand and react to emergency response and access control procedures; monitors and operates electronic security control systems; and accurately...,,http://indeed.com/rc/clk?jk=2e27184c9cd4fc12&fccid=e52b9581df2c2765&vjs=3
129,Austin,911 Call Taker Trainee,City of Austin,"Austin, TX 78702 (Rosewood area)",1. Operates 911 communications equipment to monitor and determine the exact nature of each request for service.,,http://indeed.com/rc/clk?jk=73063275c83ee55e&fccid=651f65cb69970e95&vjs=3
130,Austin,Help Wanted,University Co-op,"Austin, TX","Now hiring at 2246 Guadalupe St,...",,http://indeed.com/rc/clk?jk=3512dc8bcaaf34e8&fccid=7cf6312bef112e02&vjs=3
131,Austin,Help Wanted,Lake Pointe Elementary School,"Austin, TX 78738","Now hiring at 11801 Sonoma Dr,...",,http://indeed.com/rc/clk?jk=8e2ba1061ad5f9f5&fccid=1dc3b550e4494fe5&vjs=3
132,Austin,Motive Power and Equipment (MPE) Railroad Safety Investigator I or II,Texas Department of Transportation,"Austin, TX","Under the guidance of a certified Railroad Investigator, learns to perform routine rail safety inspections at designated facilities within the state to...",,http://indeed.com/rc/clk?jk=78141d96d645dbce&fccid=e787d33bd6f3ef98&vjs=3
133,Austin,High School Receptionist,Leander Independent School District,"Leander, TX","Must be able to remain in sitting position for long periods to answer phone calls and greet guests. To respond to incoming calls and receive and greet students,...",,http://indeed.com/rc/clk?jk=43a3134c7ae753c3&fccid=c581392c446a3656&vjs=3
134,Austin,Crime Intelligence Analyst,City of Austin,"Austin, TX 78702 (Rosewood area)","Graduation with a Bachelor’s degree from an accredited college or university with major coursework in Criminal Justice, Social Science, or in a field of study...",,http://indeed.com/rc/clk?jk=a0cac6e66456f9b4&fccid=651f65cb69970e95&vjs=3
135,Austin,Material Handler/Warehouse-Morning Shift-$13.80 HR,FedEx Express,"Austin, TX","The provisions of this article shall apply to any application by any person for a license or employment at any public or private employer, who has previously...",,http://indeed.com/rc/clk?jk=513f518374f24f40&fccid=5c439b65a0bd045b&vjs=3
136,Austin,Whole Foods Shopper,Amazon HVH,"Austin, TX",Once that training is complete you will be able to select your own shift giving you the ultimate flexibility!...,,http://indeed.com/rc/clk?jk=58dc48266440e638&fccid=fe2d21eef233e94a&vjs=3
137,Austin,Audio Engineer Assistant (Audio 2),SMG,"Cedar Park, TX 78613",VEVRAA Federal Contractor. Deep and diverse music knowledge and technical audio background. The successful Assistant Audio Engineer (Audio 2) will assist the...,,http://indeed.com/rc/clk?jk=07488d1a5bc6855c&fccid=32eaf72b14533e63&vjs=3
138,Austin,Human Resources Assistant,Mood Media,"Austin, TX 78703",The Human Resources Team in Austin is looking for a new team member wanting to broaden their HR knowledge and explore the field of Human Resources in a fast...,,http://indeed.com/rc/clk?jk=da1e5f04e56d24bc&fccid=242114765d627975&vjs=3
139,Austin,New Accounts Representative - Video Chat - Austin,Randolph-Brooks Federal Credit Union,"Austin, TX","The New Accounts Representative - Video Chat for Randolph-Brooks Federal Credit Union will provide enthusiastic, professional and quality remote assistance (via...",,http://indeed.com/rc/clk?jk=41f288636d8bafae&fccid=b6ca4c3090de30fc&vjs=3
140,Austin,Office Specialist (Records),Travis County,"Austin, TX","Performs receptionist duties, answers telephone, directs calls, office errands and takes and relays accurate messages....",,http://indeed.com/rc/clk?jk=36742c9bfb65a426&fccid=9bfc372790e3d892&vjs=3
141,Austin,Logistics Research Analyst,Whole Foods Market,"Austin, TX 78703","Maintain complete and accurate records of all transactions and projections based on past product movement, record handling, audit protocol and NAFTA...",,http://indeed.com/rc/clk?jk=690e7fd3bc1b2656&fccid=ea10be8bb95dc939&vjs=3
142,Austin,HSD Administrative Assistant,Texas Historical Commission,"Austin, TX 78711 (Downtown area)","Valid driver’s license, acceptable driving record and ability to drive a state vehicle; Answer the main HSD phone line, greet guests, take messages and refer...",,http://indeed.com/rc/clk?jk=13b71c0a20a85d6a&fccid=1cb0c8ae533da3fb&vjs=3
143,Austin,Rehab Aide,Ensign Therapy,"Austin, TX 78754",Legend Oaks of North Austin receives support from Ensign Services who provides a wide range of clinical and operational assistance to over 200 independently...,,http://indeed.com/rc/clk?jk=77f1b56d6602463a&fccid=5828ae8e82b07654&vjs=3
144,Austin,Assistant - Administrative,"Seton Family of Hospitals, TX","Austin, TX","Receives and screens visitors and telephone calls, and handles general inquiries. Whether you are looking for a vibrant nightlife and live music, recreational...",,http://indeed.com/rc/clk?jk=d0f4bbc3c5f69a43&fccid=f05d05e719d877a2&vjs=3
145,Austin,Executive Assistant 2,DELL,"Austin, TX","We develop new alliances, propose new solutions and consult with our internal technology leaders to improve our product/solutions plans and go-to-market...",,http://indeed.com/rc/clk?jk=4e78f3b4f4b99ddd&fccid=0918a251e6902f97&vjs=3
146,Austin,HUMAN RESOURCES ASSISTANT (OA) (Title 5),Department of the Army,"Camp Mabry, TX","Receives office visitors and telephone inquiries relating to human resources matters, providing general information from overall knowledge of the various human...",,http://indeed.com/rc/clk?jk=7aafadbdd261fc5b&fccid=c3b8389ba1f05d96&vjs=3
147,Austin,Package Handler - Part-Time,UNITED PARCEL SERVICE,"Austin, TX 78719","This assistance can be used for tuition, books and fees as long as you are attending an approved college, university, trade or technical school....",,http://indeed.com/rc/clk?jk=001e6d6e9c3719af&fccid=fcf465e707df52fb&vjs=3
148,Austin,Assistant - Project,"Seton Family of Hospitals, TX","Austin, TX","Whether you are looking for a vibrant nightlife and live music, recreational areas and activities, family-friendly fun, or educational offerings, Austin is a...",,http://indeed.com/rc/clk?jk=c6a9920d6786a4f8&fccid=f05d05e719d877a2&vjs=3
149,Austin,Front Desk Associate,Gold's Gym,"Austin, TX","The Front Desk Associate will greet and direct members, guests and staff as they enter the gym and provide control of the front door location....",,http://indeed.com/rc/clk?jk=d06982de77e6a87a&fccid=b8278de5d1f989f2&vjs=3
150,Austin,Dock Worker (Full-Time),XPO Logistics,"Austin, TX 78724",Secure freight inside trailers using appropriate tools and supplies. What you need to succeed at XPO:. We’re the fastest-growing transportation company on the...,,http://indeed.com/rc/clk?jk=7ac8ffb8a29d975f&fccid=518acc75d1476dc2&vjs=3
151,Austin,Handler/Warehouse-Evening Shift-$13.00 Hr,FedEx Express,"Austin, TX","The provisions of this article shall apply to any application by any person for a license or employment at any public or private employer, who has previously...",,http://indeed.com/rc/clk?jk=2c4e6055ce26b35b&fccid=5c439b65a0bd045b&vjs=3
152,Austin,Part Time-Client Service Representative - Work From Home!,THRIVE Vet Care,"Austin, TX","On a day-to-day basis, our Customer Service Representatives (CSR) schedule customers via inbound calls or online requests and collaborate with our nationwide...",,http://indeed.com/rc/clk?jk=594d7757c1167679&fccid=931367fcb207104b&vjs=3
153,Austin,Customer Experience Manager,Google,"Austin, TX","You will help develop a team focused on driving customer acquisition, retention and satisfaction while ensuring excellence in every customer touchpoint....",,http://indeed.com/rc/clk?jk=b196618891751065&fccid=a5b4499d9e91a5c6&vjs=3
154,Austin,Help Wanted,Pflugerville High School,"Pflugerville, TX 78660","Now hiring at 1301 West Pecan Street,...",,http://indeed.com/rc/clk?jk=90899a2bc84fff36&fccid=23f14d69f8142c59&vjs=3
155,Austin,American Eagle Outfitters - Sales Associate,American Eagle Outfitters,"Austin, TX",Perform register sales transactions quickly and accurately in accordance with established cash control procedures and customer service guidelines....,,http://indeed.com/rc/clk?jk=b54e6e23676e3a4f&fccid=dc736c3075273e2c&vjs=3
156,Austin,Research Engineering/ Scientist Assistant,University of Texas at Austin,"Austin, TX","Bachelor's degree in biology, molecular biology, evolutionary biology or other related scientific field....",,http://indeed.com/rc/clk?jk=7a7e3bd9bd9acbae&fccid=f7282ad3490137c7&vjs=3
157,Austin,Call Center Specialist,Dept of State Health Services,"Austin, TX",Answer and respond to customer requests for service via telephone and email. Provide direct assistance to customers by disseminating complex technical...,,http://indeed.com/rc/clk?jk=9e2d79acf58ce190&fccid=113517153f849886&vjs=3
158,Austin,Office Worker - Pflugerville ISD,Aramark,"Pflugerville, TX 78691","Responsible for performing administrative functions including distributing mail, ordering and stocking supplies, answering phones, and greeting visitors....",,http://indeed.com/rc/clk?jk=1bdcb0ed57f88224&fccid=ef670f88bdb8a879&vjs=3
159,Austin,Field Investigator (Entry Level) - Austin,SCIS,"Austin, TX","Reliable personal vehicle, valid driver's license and satisfactory driving record. Investigators type comprehensive reports summarizing facts obtained from...",,http://indeed.com/rc/clk?jk=37dd446ce69f4c5a&fccid=59400e5dac439017&vjs=3
160,Austin,Admissions Counselor I - Fellow,University of Texas at Austin,"Austin, TX","Class ""C"" Operator's Driver's License. If not currently a Texas resident, must obtain a Texas Driver's License within 30 days after entering Texas as a new...",,http://indeed.com/rc/clk?jk=3a22fc41640b45c4&fccid=f7282ad3490137c7&vjs=3
161,Austin,Administrative Assistant I/Time Collector,Health & Human Services Comm,"Austin, TX","The HSCS is comprised of nine psychiatric hospitals located throughout the state, and one youth residential psychiatric center in Waco....",,http://indeed.com/rc/clk?jk=78f8bf2c806db50a&fccid=113517153f849886&vjs=3
162,Austin,Help Wanted,Brushy Creek Veterinary Clinic,"Austin, TX","Now hiring at 15405 Ranch Road 620,...",,http://indeed.com/rc/clk?jk=157b9eafeb41f0e3&fccid=3e0825ba063306ad&vjs=3
163,Austin,AppleCare Partner Relations Advisor-Austin,Apple,"Austin, TX","You can multitask across systems and applications, analyze, isolate and resolve a variety of complex technical issues, and comfortably navigate a technical...",,http://indeed.com/rc/clk?jk=194b5d4dd2dcbc8f&fccid=c1099851e9794854&vjs=3
164,Austin,Store Cashier - Part Time,Academy Sports + Outdoors,"Austin, TX","Provide prompt, friendly customer service and operates cash register for all transaction types including returns, credit applications, hunting and fishing...",,http://indeed.com/rc/clk?jk=fe71d6a32b8bb505&fccid=a01997b9e64c27a7&vjs=3
165,Austin,Development Researcher - Research Analyst,University of Texas at Austin,"Austin, TX","The University of Texas at Austin, as an equal opportunity/affirmative action employer, complies with all applicable federal and state laws regarding...",,http://indeed.com/rc/clk?jk=9ebe0bda1ed323aa&fccid=f7282ad3490137c7&vjs=3
166,Austin,Public Health Program Specialist I (Targeted Testing),City of Austin,"Austin, TX 78702 (Rosewood area)","Valid Texas Class C Driver’s License at the time of hire and maintain during employment, as necessary for position....",,http://indeed.com/rc/clk?jk=2d4b96f4e6a6f8e7&fccid=651f65cb69970e95&vjs=3
167,Austin,Technical Staff Assistant V,University of Texas at Austin,"Austin, TX","Supervise machine shop student employees, including the receiving-area students, responsible for the design, fabrication, and modification of mechanical...",,http://indeed.com/rc/clk?jk=e03443b417ebc37a&fccid=f7282ad3490137c7&vjs=3
168,Austin,Receptionist,Jacobs,"Austin, TX","Responsible for greeting visitors, answering telephones and providing clerical support for an assigned group/office....",,http://indeed.com/rc/clk?jk=89689fc5899a255c&fccid=de56d7554bea5214&vjs=3
169,Austin,Development Assistant,University of Texas at Austin,"Austin, TX","Provide back up for Membership Support phone calls and email, taking information for memberships, gifts, and inquiries....",,http://indeed.com/rc/clk?jk=cdfa5c81bd4a2b46&fccid=f7282ad3490137c7&vjs=3
170,Austin,Help Wanted,Leander Independent School District,"Leander, TX","Now hiring at Leander Independent School District, TX,...",,http://indeed.com/rc/clk?jk=53105833b19a3219&fccid=c581392c446a3656&vjs=3
171,Austin,Amazon Warehouse Fulfillment Associate,Amazon HVH,"Austin, TX","In about 30 minutes on your smart phone or computer, you answer some questions, play a few fun games designed to show you what it’s like to work at Amazon, and...",,http://indeed.com/rc/clk?jk=f054c77b0a6a3bc2&fccid=fe2d21eef233e94a&vjs=3
172,Austin,Texas Works Advisor I,Health & Human Services Comm,"Round Rock, TX","Two years’ relevant customer service experience with public contact required which can include retail, call center, clerical, hospitality, banking, receptionist...",,http://indeed.com/rc/clk?jk=a9747611a1f32b6c&fccid=113517153f849886&vjs=3
173,Austin,Package Handler- Warehouse,FedEx Ground Warehouse,"Austin, TX 78744",PHs operating switching equipment must have a valid driver’s license and maintain a Department of Transportation (DOT) file....,,http://indeed.com/rc/clk?jk=052623671224c52b&fccid=e9c9ff93c007e3ae&vjs=3
174,Austin,Guest Services Receptionist (Part-Time),Ideal Image,"Austin, TX 78745",Answering incoming calls. We are looking for a highly motivated and skilled Front Desk Receptionist with recent sales and customer service experience....,,http://indeed.com/rc/clk?jk=62cb2089d94370e6&fccid=ac24349a206319d7&vjs=3
175,Austin,CPS Investigation Worker Trainee,Dept of Family & Protectve Svc,"Austin, TX","Applicants for positions must have a reliable motor vehicle and acceptable driving record for the past five years, and a current, valid Texas driver's license...",,http://indeed.com/rc/clk?jk=5bfb97aa4c005f76&fccid=113517153f849886&vjs=3
176,Austin,Software Developer Trainee,University of Texas at Austin,"Austin, TX","Software Developer Trainees will learn to design, develop, implement, maintain, and enhance computer-based information systems that ensure efficiency and...",,http://indeed.com/rc/clk?jk=ac822036fd6ec084&fccid=f7282ad3490137c7&vjs=3
177,Austin,Public Programs Manager,Thinkery,"Austin, TX","Bachelor’s degree in Education, Science, Museum Studies or related field, or 4 years equivalent experience....",,http://indeed.com/rc/clk?jk=1766b6e0c83a7527&fccid=cabd43f3e7005749&vjs=3
178,Austin,Appointment Scheduler,Austin Retina Associates,"Central Austin, TX",Answer 200-300 phone calls per day with multiple calls coming in at once. Communicate with scheduling team as needed to ensure calls are answered timely....,,http://indeed.com/rc/clk?jk=29c9503f64f7919a&fccid=e819dfae8e1ccb4f&vjs=3
179,Austin,Front Desk - Pediatrics (North Austin),Lone Star Circle of Care,"Austin, TX","But not limited to, greeting patients, scheduling and confirming patient appointments using a multi-line phone, performing data entry into the NextGen software...",,http://indeed.com/rc/clk?jk=96b1cab584172f5b&fccid=d73bdc26f000b8d4&vjs=3
180,Austin,Help Wanted,Deer Creek Elementary School,"Cedar Park, TX 78613","Now hiring at 2420 Zeppelin Drive, Cedar...",,http://indeed.com/rc/clk?jk=0e5ddb53500e11be&fccid=1371f2df65887e2e&vjs=3
181,Austin,CAPPS Project Manager,Texas School for the Deaf,"Austin, TX","Bachelor’s degree from an accredited four-year college or university in computer information systems, accounting, management information systems or relevant...",,http://indeed.com/rc/clk?jk=13acb6c850279948&fccid=8c38158fdc92d63c&vjs=3
182,Austin,Sales & Support Generalist-The Domain,Victoria's Secret,"Austin, TX","Leads own learning. An equal opportunity employer, we do not discriminate in hiring or terms and conditions of employment because of an individual's race, color...",,http://indeed.com/rc/clk?jk=2551de4b7a83a57d&fccid=6e6cbd5e71a8e53a&vjs=3
183,Austin,Rural Health Specialist,Texas Department of Agriculture,"Austin, TX",Perform complex consultative services and technical assistance work administering a loan repayment program and implementing rural healthcare workforce...,,http://indeed.com/rc/clk?jk=a18790f86692139d&fccid=2062bec83e607262&vjs=3
184,Austin,Team Administrative Assistant,Whole Foods Market,"Austin, TX 78703","Arrange small and large group meetings by securing meeting space, issuing invitations, compiling and distributing documents, coordinating speakers, and ordering...",,http://indeed.com/rc/clk?jk=ff7f8da688b33314&fccid=ea10be8bb95dc939&vjs=3
185,Austin,"Sales, Cashier and Stockroom Associates",ZARA,"Austin, TX 78758 (North Austin area)","All qualified applicants will receive consideration for employment without regard to race, color, national origin, religion, sex, sexual orientation, disability...",,http://indeed.com/rc/clk?jk=fe940b1856db6aea&fccid=34d46e543c02bee4&vjs=3
186,Austin,File Clerk,Penske Automotive Group,"Round Rock, TX 78664","We will not consider any characteristic or category protected by state or federal law in hiring or employment decisions, including but not limited to race,...",,http://indeed.com/rc/clk?jk=720948f98ebaab8d&fccid=08d5a619ed2fed82&vjs=3
187,Austin,Administrative Assistant - Strategic Data Solutions,Apple,"Austin, TX","Coordinate schedules and resources for visitors. The Austin Strategic Data Services (SDS) team is looking for a highly organized, independently motivated,...",,http://indeed.com/rc/clk?jk=9a1397b3a37801f0&fccid=c1099851e9794854&vjs=3
188,Austin,"Guard (Security) - Gallery Assistant, Guard",University of Texas at Austin,"Austin, TX","The University of Texas at Austin, as an equal opportunity/affirmative action employer, complies with all applicable federal and state laws regarding...",,http://indeed.com/rc/clk?jk=9524fce2c111d6a9&fccid=f7282ad3490137c7&vjs=3
189,Austin,Representative - Customer Service,"Seton Family of Hospitals, TX","West Lake Hills, TX","Whether you are looking for a vibrant nightlife and live music, recreational areas and activities, family-friendly fun, or educational offerings, Austin is a...",,http://indeed.com/rc/clk?jk=f8c2a8a4bb966775&fccid=f05d05e719d877a2&vjs=3
190,Austin,Medical Claims Processor,"Ansible Government Solutions, LLC","Austin, TX","To address these challenges, we employ intelligent and committed staff who take care of our customers’ success as if it is their own....",,http://indeed.com/rc/clk?jk=3db0215f2cc71cc0&fccid=5fad430653fc3a0a&vjs=3
191,Austin,Amazon Retail Associate - Seasonal Only,Amazon.com,"Austin, TX","Technical issues don’t faze you. You bring products to Front of House (FOH), and execute space changes. You are comfortable operating all of the systems, tools,...",,http://indeed.com/rc/clk?jk=f2810b4dc161d110&fccid=fe2d21eef233e94a&vjs=3
192,Austin,Help Wanted,University Dental,"Round Rock, TX 78665","Now hiring at 200 University Boulevard Suite #340, Round...",,http://indeed.com/rc/clk?jk=0e290b5d9fffadfb&fccid=05ecb0a4394f58eb&vjs=3
193,Austin,Handler/Warehouse-Early Morning Shift-$13.00 HR,FedEx Express,"Austin, TX","The provisions of this article shall apply to any application by any person for a license or employment at any public or private employer, who has previously...",,http://indeed.com/rc/clk?jk=f4c8cca302434935&fccid=5c439b65a0bd045b&vjs=3
194,Austin,Incident Response Analyst,Facebook,"Austin, TX","IAPP CIPP certification. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart....",,http://indeed.com/rc/clk?jk=97959c70856d5e22&fccid=1639254ea84748b5&vjs=3
195,Austin,Laboratory Specimen Processor,Sonic Healthcare USA,"Austin, TX",Utilizes resources to answer inquiries for basic customer related issues and recognizes personal limitations and seeks guidance when needed....,,http://indeed.com/rc/clk?jk=f9bf397a48b9f3f2&fccid=1dde5b2541ec47a1&vjs=3
196,Austin,Phone Operator,Rose Dental Group,"Austin, TX 78759 (Arboretum area)",Answer and transfer calls to the appropriate person or department according to company protocol and perform tasks independently or without direct supervision....,,http://indeed.com/rc/clk?jk=e211917c6f34d8d4&fccid=5e6b2968bf389cf9&vjs=3
197,Austin,DFS Reporting and Communications Analyst,DELL,"Round Rock, TX 78664","Scheduling, Agenda coordination, meeting room reservation, technical facilitation, and preparatory work oversight for recurring DFS IT Leadership and Town Hall...",,http://indeed.com/rc/clk?jk=ba4a1ad3fabff424&fccid=0918a251e6902f97&vjs=3
198,Austin,"Media Specialist, GG-0301-11/12, Census-EXT-KTE",Department of Commerce,"Austin, TX 78701 (Downtown area)","You must reside in the city of Austin area in the state of Texas. Ability to develop audio-visual, multi-media presentations. Community, student, social)....",,http://indeed.com/rc/clk?jk=19917c2344e79ece&fccid=066a6183ab9ba375&vjs=3
199,Austin,SALES FLOOR ASSOCIATE,Dollar Tree,"Austin, TX",Handle all sales transactions while operating assigned cash register. General math skills to allow for cash accounting....,,http://indeed.com/rc/clk?jk=7d46c49e7b9c0d50&fccid=b36f221bec806171&vjs=3
200,Seattle,Full-time opportunities for students & recent graduates: Human Resources,Microsoft,"Redmond, WA 98052",A bachelor's degree is required within a related field. This is a tremendous opportunity for you to develop foundational HR skills that will pave the way for...,,http://indeed.com/rc/clk?jk=ae16bc36423aa573&fccid=734cb5a01ee60f80&vjs=3
201,Seattle,Associate Major Incident Consultant - IT Service Desk (Tues - Sat 10am - 7pm),Kaiser Permanente,"Renton, WA","Business requirements, returns on investment, make/buy analysis, alignment with strategic plans, technical solutions, project scope and project budget estimates...",,http://indeed.com/rc/clk?jk=bd0b04a4781d9430&fccid=48ecd526e3aa3225&vjs=3
